"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GOR001",1/22/2015,,39.5,28.56,9.87,21.95,0.9,6.8,7.5,86.0,(9999.0)
"GOR001",1/22/2015,,40.0,28.56,9.87,21.95,0.9,6.8,7.5,86.0,(9999.0)
"GOR001",1/22/2015,,40.5,28.56,9.87,21.95,0.9,6.8,7.5,86.0,(9999.0)
"GOR001",1/22/2015,,41.0,28.56,9.87,21.95,0.9,6.9,7.5,85.9,(9999.0)
"GOR001",1/22/2015,,41.5,28.56,9.87,21.95,0.9,6.8,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,42.0,28.56,9.87,21.95,0.9,6.8,7.4,86.1,(9999.0)
"GOR001",1/22/2015,,42.5,28.57,9.87,21.95,0.9,6.8,7.4,86.2,(9999.0)
"GOR001",1/22/2015,,43.0,28.57,9.87,21.96,0.9,6.8,7.5,85.9,(9999.0)
"GOR001",1/22/2015,,43.5,28.57,9.87,21.96,0.9,6.9,7.5,85.9,(9999.0)
"GOR001",1/22/2015,,44.0,28.57,9.87,21.96,1.0,6.8,7.5,86.0,(9999.0)
"GOR001",1/22/2015,,44.5,28.57,9.87,21.96,0.9,6.8,7.4,85.9,(9999.0)
"GOR001",1/22/2015,,45.0,28.58,9.87,21.96,0.9,6.8,7.4,85.8,(9999.0)
"GOR001",1/22/2015,,45.5,28.58,9.87,21.96,0.9,6.8,7.4,85.8,(9999.0)
"GOR001",1/22/2015,,46.0,28.58,9.87,21.96,0.9,6.8,7.4,85.7,(9999.0)
"GOR001",1/22/2015,,46.5,28.58,9.87,21.96,0.9,6.8,7.4,85.6,(9999.0)
"GOR001",1/22/2015,,47.0,28.58,9.87,21.96,0.9,6.8,7.4,85.9,(9999.0)
"GOR001",1/22/2015,,47.5,28.58,9.87,21.97,0.9,6.8,7.4,85.7,(9999.0)
"GOR001",1/22/2015,,48.0,28.58,9.87,21.97,0.9,6.8,7.4,85.7,(9999.0)
"GOR001",1/22/2015,,48.5,28.58,9.87,21.97,0.8,6.8,7.4,85.6,(9999.0)
"GOR001",1/22/2015,,49.0,28.58,9.87,21.97,0.9,6.8,7.4,85.5,(9999.0)
"GOR001",1/22/2015,,49.5,28.58,9.87,21.97,0.9,6.8,7.4,85.6,(9999.0)
"GOR001",1/22/2015,,50.0,28.58,9.87,21.97,0.9,6.8,7.4,85.7,(9999.0)
"GOR001",1/22/2015,,50.5,28.59,9.87,21.97,0.8,6.8,7.4,85.7,(9999.0)
