"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"HCB010",1/13/2015,,21.0,29.06,9.61,22.38,0.8,6.0,6.5,89.3,(9999.0)
"HCB010",1/13/2015,,21.5,29.06,9.61,22.38,0.8,6.0,6.5,89.2,(9999.0)
"HCB010",1/13/2015,,22.0,29.06,9.61,22.38,0.8,6.0,6.5,89.2,(9999.0)
"HCB010",1/13/2015,,22.5,29.08,9.61,22.39,0.8,6.0,6.5,89.2,(9999.0)
"HCB010",1/13/2015,,23.0,29.11,9.63,22.41,0.8,5.9,6.5,89.1,(9999.0)
"HCB010",1/13/2015,,23.5,29.13,9.65,22.43,0.8,5.9,6.4,89.1,(9999.0)
"HCB010",1/13/2015,,24.0,29.14,9.68,22.43,0.8,5.9,6.4,88.9,(9999.0)
"HCB010",1/13/2015,,24.5,29.15,9.68,22.44,0.7,5.9,6.4,88.9,(9999.0)
"HCB010",1/13/2015,,25.0,29.16,9.71,22.44,0.7,5.8,6.3,88.9,(9999.0)
"HCB010",1/13/2015,,25.5,29.18,9.74,22.45,0.7,5.8,6.3,89.0,(9999.0)
"HCB010",1/13/2015,,26.0,29.19,9.76,22.46,0.7,5.7,6.2,89.0,(9999.0)
"HCB010",1/13/2015,,26.5,29.21,9.77,22.47,0.7,5.7,6.2,89.1,(9999.0)
"HCB010",1/13/2015,,27.0,29.24,9.73,22.50,0.7,5.7,6.2,89.1,(9999.0)
"HCB010",1/13/2015,,27.5,29.26,9.74,22.52,0.7,5.7,6.2,89.1,(9999.0)
"HCB010",1/13/2015,,28.0,29.30,9.81,22.53,0.6,5.6,6.1,88.8,(9999.0)
"HCB010",1/13/2015,,28.5,29.31,9.83,22.54,0.6,5.6,6.1,88.8,(9999.0)
"HCB010",1/13/2015,,29.0,29.34,9.85,22.56,0.6,5.5,6.0,88.7,(9999.0)
"HCB010",1/13/2015,,29.5,29.37,9.87,22.58,0.6,5.5,6.0,88.7,(9999.0)
"HCB010",1/13/2015,,30.0,29.41,9.89,22.61,0.6,5.4,5.9,88.6,(9999.0)
"HCB010",1/13/2015,,30.5,29.46,9.92,22.64,0.6,5.4,5.9,88.5,(9999.0)
"HCB010",1/13/2015,,31.0,29.48,9.93,22.66,0.6,5.3,5.8,88.3,(9999.0)
"HCB010",1/13/2015,,31.5,29.51,9.95,22.67,0.6,5.3,5.8,88.0,(9999.0)
"HCB010",1/13/2015,,32.0,29.52,9.95,22.68,0.6,5.3,5.7,87.9,(9999.0)
"HCB010",1/13/2015,,32.5,29.52,9.96,22.69,0.5,5.2,5.7,87.7,(9999.0)
"HCB010",1/13/2015,,33.0,29.52,9.96,22.69,0.5,5.2,5.7,87.5,(9999.0)
"HCB010",1/13/2015,,33.5,29.53,9.96,22.69,0.5,5.2,5.7,87.4,(9999.0)
"HCB010",1/13/2015,,34.0,29.53,9.96,22.69,0.5,5.2,5.7,87.4,(9999.0)
"HCB010",1/13/2015,,34.5,29.53,9.97,22.69,0.5,5.2,5.7,87.3,(9999.0)
"HCB010",1/13/2015,,35.0,29.54,9.97,22.69,0.5,5.2,5.7,87.2,(9999.0)
"HCB010",1/13/2015,,35.5,29.54,9.97,22.70,0.5,5.2,5.7,87.2,(9999.0)
"HCB010",1/13/2015,,36.0,29.54,9.97,22.70,0.5,5.2,5.6,87.2,(9999.0)
"HCB010",1/13/2015,,36.5,29.54,9.97,22.70,0.5,5.2,5.6,87.1,(9999.0)
"HCB010",1/13/2015,,37.0,29.54,9.97,22.70,0.5,5.2,5.6,87.1,(9999.0)
"HCB010",1/13/2015,,37.5,29.54,9.97,22.70,0.6,5.2,5.6,87.1,(9999.0)
"HCB010",1/13/2015,,38.0,29.54,9.96,22.70,0.5,5.2,5.6,87.1,(9999.0)
"HCB010",1/13/2015,,38.5,29.54,9.96,22.70,0.5,5.2,5.6,87.0,(9999.0)
"HCB010",1/13/2015,,39.0,29.54,9.96,22.70,0.5,5.2,5.6,87.0,(9999.0)
"HCB010",1/13/2015,,39.5,29.55,9.96,22.70,0.5,5.2,5.6,86.9,(9999.0)
"HCB010",1/13/2015,,40.0,29.55,9.97,22.70,0.5,5.2,5.6,86.9,(9999.0)
"HCB010",1/13/2015,,40.5,29.55,9.98,22.71,0.5,5.1,5.6,86.9,(9999.0)
"HCB010",1/13/2015,,41.0,29.56,9.98,22.71,0.5,5.1,5.6,86.9,(9999.0)
"HCB010",1/13/2015,,41.5,29.56,9.99,22.71,0.5,5.1,5.6,86.9,(9999.0)
"HCB010",1/13/2015,,42.0,29.58,10.00,22.72,0.5,5.1,5.6,86.7,(9999.0)
"HCB010",1/13/2015,,42.5,29.59,10.01,22.73,0.5,5.1,5.5,86.8,(9999.0)
"HCB010",1/13/2015,,43.0,29.60,10.03,22.73,0.5,5.1,5.5,86.8,(9999.0)
"HCB010",1/13/2015,,43.5,29.60,10.03,22.74,0.5,5.0,5.5,86.7,(9999.0)
"HCB010",1/13/2015,,44.0,29.61,10.04,22.74,0.5,5.0,5.5,86.7,(9999.0)
"HCB010",1/13/2015,,44.5,29.61,10.04,22.74,0.5,5.0,5.5,86.7,(9999.0)
"HCB010",1/13/2015,,45.0,29.62,10.05,22.75,0.5,5.0,5.5,86.6,(9999.0)
"HCB010",1/13/2015,,45.5,29.62,10.05,22.75,0.5,5.0,5.4,86.5,(9999.0)
"HCB010",1/13/2015,,46.0,29.62,10.05,22.75,0.5,5.0,5.4,86.5,(9999.0)
"HCB010",1/13/2015,,46.5,29.62,10.05,22.75,0.5,5.0,5.4,86.5,(9999.0)
"HCB010",1/13/2015,,47.0,29.63,10.06,22.76,0.5,5.0,5.4,86.4,(9999.0)
"HCB010",1/13/2015,,47.5,29.65,10.08,22.77,0.5,4.9,5.4,86.3,(9999.0)
"HCB010",1/13/2015,,48.0,29.68,10.11,22.78,0.5,4.9,5.3,86.3,(9999.0)
"HCB010",1/13/2015,,48.5,29.70,10.13,22.79,0.5,4.9,5.3,86.5,(9999.0)
"HCB010",1/13/2015,,49.0,29.71,10.13,22.80,0.5,4.8,5.3,86.5,(9999.0)
"HCB010",1/13/2015,,49.5,29.73,10.14,22.82,0.5,4.8,5.2,86.5,(9999.0)
"HCB010",1/13/2015,,50.0,29.74,10.15,22.82,0.5,4.8,5.2,86.4,(9999.0)
"HCB010",1/13/2015,,50.5,29.74,10.15,22.83,0.5,4.7,5.2,86.2,(9999.0)
"HCB010",1/13/2015,,51.0,29.75,10.16,22.83,0.4,4.7,5.2,86.1,(9999.0)
"HCB010",1/13/2015,,51.5,29.75,10.16,22.83,0.4,4.7,5.2,86.0,(9999.0)
"HCB010",1/13/2015,,52.0,29.75,10.16,22.83,0.4,4.7,5.2,86.0,(9999.0)
"HCB010",1/13/2015,,52.5,29.75,10.16,22.83,0.4,4.7,5.1,85.8,(9999.0)
"HCB010",1/13/2015,,53.0,29.75,10.16,22.83,0.4,4.7,5.1,85.8,(9999.0)
"HCB010",1/13/2015,,53.5,29.75,10.17,22.83,0.4,4.7,5.1,85.9,(9999.0)
"HCB010",1/13/2015,,54.0,29.76,10.17,22.83,0.4,4.7,5.1,85.7,(9999.0)
"HCB010",1/13/2015,,54.5,29.76,10.18,22.84,0.4,4.7,5.1,85.8,(9999.0)
"HCB010",1/13/2015,,55.0,29.78,10.21,22.84,0.4,4.6,5.1,85.8,(9999.0)
"HCB010",1/13/2015,,55.5,29.78,10.22,22.85,0.4,4.6,5.0,85.8,(9999.0)
"HCB010",1/13/2015,,56.0,29.79,10.22,22.85,0.4,4.6,5.0,85.8,(9999.0)
"HCB010",1/13/2015,,56.5,29.79,10.23,22.85,0.4,4.6,5.0,86.0,(9999.0)
"HCB010",1/13/2015,,57.0,29.80,10.23,22.85,0.4,4.6,5.0,86.0,(9999.0)
"HCB010",1/13/2015,,57.5,29.79,10.23,22.85,0.4,4.6,5.0,86.0,(9999.0)
"HCB010",1/13/2015,,58.0,29.80,10.23,22.85,0.4,4.6,5.0,86.1,(9999.0)
"HCB010",1/13/2015,,58.5,29.80,10.23,22.85,0.4,4.6,5.0,86.1,(9999.0)
"HCB010",1/13/2015,,59.0,29.80,10.24,22.85,0.4,4.6,5.0,86.0,(9999.0)
"HCB010",1/13/2015,,59.5,29.80,10.23,22.85,0.4,4.6,5.0,85.9,(9999.0)
"HCB010",1/13/2015,,60.0,29.80,10.23,22.85,0.4,4.6,5.0,86.0,(9999.0)
"HCB010",1/13/2015,,60.5,29.80,10.24,22.86,0.4,4.6,5.0,85.9,(9999.0)
"HCB010",1/13/2015,,61.0,29.80,10.24,22.86,0.4,4.5,5.0,85.9,(9999.0)
"HCB010",1/13/2015,,61.5,29.80,10.24,22.86,0.4,4.5,4.9,85.9,(9999.0)
"HCB010",1/13/2015,,62.0,29.80,10.24,22.86,0.4,4.5,5.0,86.0,(9999.0)
"HCB010",1/13/2015,,62.5,29.80,10.24,22.86,0.4,4.5,4.9,85.9,(9999.0)
"HCB010",1/13/2015,,63.0,29.80,10.24,22.86,0.4,4.5,4.9,85.8,(9999.0)
"HCB010",1/13/2015,,63.5,29.81,10.25,22.86,0.4,4.5,4.9,85.8,(9999.0)
"HCB010",1/13/2015,,64.0,29.81,10.26,22.86,0.4,4.5,4.9,85.8,(9999.0)
"HCB010",1/13/2015,,64.5,29.82,10.27,22.87,0.4,4.5,4.9,85.7,(9999.0)
"HCB010",1/13/2015,,65.0,29.83,10.29,22.87,0.4,4.4,4.8,85.7,(9999.0)
"HCB010",1/13/2015,,65.5,29.83,10.30,22.87,0.4,4.4,4.8,85.8,(9999.0)
"HCB010",1/13/2015,,66.0,29.83,10.30,22.87,0.4,4.4,4.8,85.8,(9999.0)
"HCB010",1/13/2015,,66.5,29.84,10.31,22.87,0.4,4.4,4.8,85.9,(9999.0)
"HCB010",1/13/2015,,67.0,29.85,10.34,22.88,0.4,4.4,4.8,85.9,(9999.0)
"HCB010",1/13/2015,,67.5,29.86,10.35,22.89,0.4,4.3,4.7,85.9,(9999.0)
"HCB010",1/13/2015,,68.0,29.87,10.36,22.89,0.4,4.3,4.7,86.1,(9999.0)
"HCB010",1/13/2015,,68.5,29.91,10.41,22.91,0.4,4.3,4.7,86.3,(9999.0)
"HCB010",1/13/2015,,69.0,29.91,10.41,22.91,0.4,4.3,4.6,86.3,(9999.0)
"HCB010",1/13/2015,,69.5,29.91,10.42,22.91,0.4,4.2,4.6,86.5,(9999.0)
"HCB010",1/13/2015,,70.0,29.91,10.42,22.91,0.4,4.2,4.6,86.7,(9999.0)
"HCB010",1/13/2015,,70.5,29.91,10.42,22.91,0.4,4.2,4.6,86.9,(9999.0)
"HCB010",1/13/2015,,71.0,29.92,10.43,22.92,0.4,4.2,4.6,86.9,(9999.0)
"HCB010",1/13/2015,,71.5,29.92,10.43,22.92,0.4,4.2,4.6,86.8,(9999.0)
"HCB010",1/13/2015,,72.0,29.92,10.44,22.92,0.4,4.2,4.5,87.0,(9999.0)
"HCB010",1/13/2015,,72.5,29.93,10.44,22.92,0.4,4.2,4.5,86.9,(9999.0)
"HCB010",1/13/2015,,73.0,29.94,10.45,22.93,0.4,4.2,4.5,87.0,(9999.0)
"HCB010",1/13/2015,,73.5,29.95,10.46,22.93,0.4,4.1,4.5,87.0,(9999.0)
"HCB010",1/13/2015,,74.0,29.96,10.48,22.94,0.3,4.1,4.5,87.1,(9999.0)
"HCB010",1/13/2015,,74.5,29.98,10.50,22.95,0.4,4.1,4.4,87.0,(9999.0)
"HCB010",1/13/2015,,75.0,29.99,10.51,22.96,0.4,4.0,4.4,86.9,(9999.0)
"HCB010",1/13/2015,,75.5,30.00,10.53,22.97,0.4,4.0,4.3,86.9,(9999.0)
"HCB010",1/13/2015,,76.0,30.00,10.53,22.97,0.4,4.0,4.3,86.8,(9999.0)
"HCB010",1/13/2015,,76.5,30.01,10.53,22.97,0.3,3.9,4.3,86.9,(9999.0)
"HCB010",1/13/2015,,77.0,30.01,10.54,22.97,0.3,3.9,4.3,86.9,(9999.0)
"HCB010",1/13/2015,,77.5,30.01,10.54,22.97,0.3,3.9,4.3,86.9,(9999.0)
"HCB010",1/13/2015,,78.0,30.02,10.55,22.98,0.4,3.9,4.3,87.0,(9999.0)
"HCB010",1/13/2015,,78.5,30.02,10.56,22.98,0.4,3.9,4.3,87.1,(9999.0)
"HCB010",1/13/2015,,79.0,30.03,10.56,22.98,0.4,3.9,4.2,87.1,(9999.0)
"HCB010",1/13/2015,,79.5,30.04,10.58,22.98,0.3,3.9,4.2,87.0,(9999.0)
"HCB010",1/13/2015,,80.0,30.04,10.58,22.99,0.3,3.9,4.2,87.2,(9999.0)
"HCB010",1/13/2015,,80.5,30.05,10.59,22.99,0.3,3.9,4.2,87.1,(9999.0)
"HCB010",1/13/2015,,81.0,30.05,10.59,22.99,0.3,3.8,4.2,87.3,(9999.0)
"HCB010",1/13/2015,,81.5,30.05,10.60,22.99,0.3,3.8,4.2,87.3,(9999.0)
"HCB010",1/13/2015,,82.0,30.06,10.60,23.00,0.3,3.8,4.2,87.3,(9999.0)
"HCB010",1/13/2015,,82.5,30.06,10.61,23.00,0.4,3.8,4.1,87.3,(9999.0)
"HCB010",1/13/2015,,83.0,30.08,10.62,23.01,0.3,3.8,4.1,87.5,(9999.0)
"HCB010",1/13/2015,,83.5,30.09,10.63,23.02,0.3,3.8,4.1,87.4,(9999.0)
"HCB010",1/13/2015,,84.0,30.11,10.66,23.03,0.3,3.7,4.1,87.0,(9999.0)
"HCB010",1/13/2015,,84.5,30.13,10.70,23.04,0.3,3.7,4.0,86.8,(9999.0)
"HCB010",1/13/2015,,85.0,30.15,10.72,23.05,0.3,3.7,4.0,86.9,(9999.0)
"HCB010",1/13/2015,,85.5,30.15,10.73,23.05,0.3,3.6,4.0,87.4,(9999.0)
"HCB010",1/13/2015,,86.0,30.16,10.74,23.05,0.3,3.6,3.9,88.1,(9999.0)
"HCB010",1/13/2015,,86.5,30.17,10.75,23.06,0.3,3.6,3.9,88.7,(9999.0)
"HCB010",1/13/2015,,87.0,30.19,10.76,23.07,0.3,3.6,3.9,88.9,(9999.0)
"HCB010",1/13/2015,,87.5,30.20,10.77,23.08,0.3,3.5,3.8,89.2,(9999.0)
"HCB010",1/13/2015,,88.0,30.20,10.77,23.08,0.3,3.5,3.8,89.4,(9999.0)
"HCB010",1/13/2015,,88.5,30.20,10.76,23.08,0.3,3.5,3.8,89.5,(9999.0)
"HCB010",1/13/2015,,89.0,30.21,10.76,23.09,0.3,3.5,3.8,89.2,(9999.0)
"HCB010",1/13/2015,,89.5,30.21,10.76,23.09,0.3,3.4,3.8,89.1,(9999.0)
"HCB010",1/13/2015,,90.0,30.21,10.75,23.09,0.3,3.4,3.7,89.0,(9999.0)
"HCB010",1/13/2015,,90.5,30.21,10.76,23.09,0.3,3.4,3.7,88.7,(9999.0)
"HCB010",1/13/2015,,91.0,30.22,10.77,23.09,0.3,3.4,3.7,88.3,(9999.0)
"HCB010",1/13/2015,,91.5,30.22,10.77,23.10,0.3,3.4,3.7,87.8,(9999.0)
"HCB010",1/13/2015,,92.0,30.23,10.78,23.10,0.3,3.4,3.7,87.3,(9999.0)
"HCB010",1/13/2015,,92.5,30.26,10.79,23.12,0.3,3.3,3.6,86.1,(9999.0)
"HCB010",1/13/2015,,93.0,30.26,10.80,23.12,0.3,3.3,3.6,84.3,(9999.0)
"HCB010",1/13/2015,,93.5,30.26,10.80,23.12,0.3,3.3,3.6,83.2,(9999.0)
"HCB010",1/13/2015,,94.0,30.26,10.80,23.12,0.3,3.2,3.5,82.0,(9999.0)
"HCB010",1/13/2015,,94.5,30.26,10.80,23.12,0.3,3.2,3.5,80.9,(9999.0)
"HCB010",1/13/2015,,95.0,30.26,10.80,23.12,0.3,3.2,3.5,80.1,(9999.0)
"HCB010",1/13/2015,,95.5,30.27,10.80,23.13,0.3,3.2,3.5,79.6,(9999.0)
"HCB010",1/13/2015,,96.0,30.27,10.80,23.13,0.3,3.2,3.5,79.2,(9999.0)
"HCB010",1/13/2015,,96.5,30.28,10.80,23.13,0.3,3.2,3.4,78.6,(9999.0)
"HCB010",1/13/2015,,97.0,30.28,10.80,23.13,0.3,3.0,3.3,78.6,(9999.0)
"HCB010",1/13/2015,,97.5,30.28,10.80,23.14,0.6,2.9,3.2,78.8,(9999.0)
"HCB010",1/13/2015,,98.0,30.28,10.76,23.15,10.7,2.2,2.4,78.8,(9999.0)
