"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"ADM001",1/20/2015,,14.0,29.28,9.47,22.57,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,14.5,29.27,9.47,22.57,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,15.0,29.27,9.47,22.56,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,15.5,29.27,9.47,22.57,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,16.0,29.27,9.47,22.56,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,16.5,29.27,9.47,22.56,0.9,7.0,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,17.0,29.27,9.48,22.56,0.9,7.0,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,17.5,29.27,9.47,22.56,0.9,7.0,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,18.0,29.27,9.47,22.57,0.9,7.0,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,18.5,29.28,9.47,22.57,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,19.0,29.27,9.47,22.57,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,19.5,29.27,9.47,22.57,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,20.0,29.28,9.47,22.57,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,20.5,29.27,9.47,22.57,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,21.0,29.27,9.48,22.56,1.0,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,21.5,29.27,9.47,22.56,0.9,7.0,7.6,88.5,(9999.0)
"ADM001",1/20/2015,,22.0,29.28,9.47,22.57,0.9,7.0,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,22.5,29.26,9.48,22.56,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,23.0,29.27,9.48,22.56,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,23.5,29.26,9.48,22.56,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,24.0,29.26,9.48,22.56,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,24.5,29.26,9.48,22.56,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,25.0,29.27,9.47,22.56,1.0,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,25.5,29.27,9.48,22.56,1.0,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,26.0,29.28,9.47,22.57,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,26.5,29.28,9.47,22.57,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,27.0,29.28,9.47,22.57,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,27.5,29.26,9.48,22.56,0.9,7.0,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,28.0,29.26,9.48,22.56,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,28.5,29.26,9.48,22.56,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,29.0,29.26,9.48,22.56,0.9,6.9,7.5,88.7,(9999.0)
"ADM001",1/20/2015,,29.5,29.26,9.48,22.56,0.9,6.9,7.5,88.6,(9999.0)
"ADM001",1/20/2015,,30.0,29.26,9.48,22.56,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,30.5,29.26,9.48,22.56,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,31.0,29.26,9.48,22.56,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,31.5,29.26,9.48,22.56,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,32.0,29.26,9.48,22.56,0.9,7.0,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,32.5,29.26,9.48,22.56,0.9,7.0,7.6,88.5,(9999.0)
"ADM001",1/20/2015,,33.0,29.26,9.48,22.56,1.0,7.0,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,33.5,29.27,9.48,22.56,1.0,7.0,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,34.0,29.27,9.48,22.56,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,34.5,29.26,9.48,22.56,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,35.0,29.27,9.48,22.56,0.9,7.0,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,35.5,29.27,9.48,22.56,0.9,6.9,7.6,88.5,(9999.0)
"ADM001",1/20/2015,,36.0,29.27,9.48,22.56,0.9,6.9,7.6,88.5,(9999.0)
"ADM001",1/20/2015,,36.5,29.27,9.48,22.56,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,37.0,29.26,9.48,22.56,0.9,7.0,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,37.5,29.26,9.48,22.56,0.9,7.0,7.6,88.5,(9999.0)
"ADM001",1/20/2015,,38.0,29.26,9.48,22.56,0.9,7.0,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,38.5,29.26,9.48,22.56,0.9,6.9,7.6,88.5,(9999.0)
"ADM001",1/20/2015,,39.0,29.25,9.49,22.55,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,39.5,29.25,9.49,22.55,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,40.0,29.25,9.49,22.55,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,40.5,29.25,9.49,22.55,0.9,6.9,7.5,88.9,(9999.0)
"ADM001",1/20/2015,,41.0,29.25,9.49,22.54,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,41.5,29.25,9.49,22.55,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,42.0,29.25,9.49,22.55,0.9,7.0,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,42.5,29.25,9.49,22.54,0.9,7.0,7.6,89.0,(9999.0)
"ADM001",1/20/2015,,43.0,29.24,9.50,22.54,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,43.5,29.24,9.50,22.54,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,44.0,29.24,9.50,22.54,0.9,7.0,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,44.5,29.24,9.50,22.54,0.9,7.0,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,45.0,29.24,9.50,22.54,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,45.5,29.25,9.50,22.54,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,46.0,29.25,9.50,22.54,0.9,7.0,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,46.5,29.25,9.49,22.55,0.9,6.9,7.6,89.0,(9999.0)
"ADM001",1/20/2015,,47.0,29.25,9.49,22.55,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,47.5,29.25,9.49,22.55,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,48.0,29.25,9.49,22.55,0.9,6.9,7.6,89.0,(9999.0)
"ADM001",1/20/2015,,48.5,29.25,9.49,22.55,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,49.0,29.25,9.49,22.55,0.9,6.9,7.6,89.1,(9999.0)
"ADM001",1/20/2015,,49.5,29.25,9.49,22.55,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,50.0,29.25,9.49,22.55,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,50.5,29.26,9.49,22.55,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,51.0,29.26,9.49,22.56,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,51.5,29.27,9.48,22.56,0.9,7.0,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,52.0,29.26,9.48,22.56,0.9,7.0,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,52.5,29.26,9.48,22.56,0.9,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,53.0,29.26,9.48,22.56,0.9,6.9,7.6,88.9,(9999.0)
"ADM001",1/20/2015,,53.5,29.27,9.48,22.56,0.9,6.9,7.6,88.8,(9999.0)
"ADM001",1/20/2015,,54.0,29.27,9.48,22.56,0.9,7.0,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,54.5,29.27,9.48,22.56,1.0,6.9,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,55.0,29.27,9.48,22.56,0.9,7.0,7.6,88.7,(9999.0)
"ADM001",1/20/2015,,55.5,29.27,9.48,22.56,0.9,6.9,7.6,88.6,(9999.0)
"ADM001",1/20/2015,,56.0,29.27,9.48,22.56,0.9,6.9,7.6,88.4,(9999.0)
"ADM001",1/20/2015,,56.5,29.27,9.48,22.57,0.9,6.9,7.6,88.4,(9999.0)
"ADM001",1/20/2015,,57.0,29.27,9.47,22.57,0.9,7.0,7.6,88.3,(9999.0)
"ADM001",1/20/2015,,57.5,29.28,9.47,22.57,0.9,7.0,7.6,88.3,(9999.0)
"ADM001",1/20/2015,,58.0,29.28,9.47,22.57,0.9,7.0,7.6,88.2,(9999.0)
"ADM001",1/20/2015,,58.5,29.28,9.47,22.58,0.9,6.9,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,59.0,29.29,9.47,22.58,1.0,6.9,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,59.5,29.29,9.47,22.58,0.9,7.0,7.6,88.2,(9999.0)
"ADM001",1/20/2015,,60.0,29.28,9.47,22.58,0.9,7.0,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,60.5,29.28,9.47,22.57,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,61.0,29.27,9.48,22.57,0.9,7.0,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,61.5,29.28,9.47,22.57,0.9,7.0,7.6,88.3,(9999.0)
"ADM001",1/20/2015,,62.0,29.28,9.47,22.57,0.9,7.0,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,62.5,29.27,9.48,22.57,0.9,7.0,7.6,88.4,(9999.0)
"ADM001",1/20/2015,,63.0,29.28,9.47,22.57,0.9,7.0,7.6,88.4,(9999.0)
"ADM001",1/20/2015,,63.5,29.28,9.47,22.57,0.9,6.9,7.6,88.2,(9999.0)
"ADM001",1/20/2015,,64.0,29.28,9.48,22.57,0.9,7.0,7.6,88.2,(9999.0)
"ADM001",1/20/2015,,64.5,29.28,9.47,22.58,0.9,7.0,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,65.0,29.29,9.47,22.58,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,65.5,29.29,9.47,22.58,0.9,7.0,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,66.0,29.30,9.46,22.59,0.9,7.0,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,66.5,29.30,9.46,22.59,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,67.0,29.31,9.45,22.59,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,67.5,29.30,9.46,22.59,0.9,6.9,7.6,87.8,(9999.0)
"ADM001",1/20/2015,,68.0,29.30,9.46,22.59,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,68.5,29.30,9.46,22.59,0.9,6.9,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,69.0,29.30,9.46,22.59,0.9,6.9,7.6,87.8,(9999.0)
"ADM001",1/20/2015,,69.5,29.30,9.46,22.59,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,70.0,29.29,9.46,22.58,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,70.5,29.30,9.46,22.59,0.9,7.0,7.6,87.8,(9999.0)
"ADM001",1/20/2015,,71.0,29.29,9.47,22.58,0.9,7.0,7.6,87.7,(9999.0)
"ADM001",1/20/2015,,71.5,29.30,9.46,22.59,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,72.0,29.31,9.45,22.60,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,72.5,29.30,9.46,22.59,0.9,7.0,7.6,87.7,(9999.0)
"ADM001",1/20/2015,,73.0,29.29,9.47,22.58,0.9,6.9,7.6,87.8,(9999.0)
"ADM001",1/20/2015,,73.5,29.29,9.47,22.58,0.9,7.0,7.6,87.8,(9999.0)
"ADM001",1/20/2015,,74.0,29.29,9.47,22.58,0.9,7.0,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,74.5,29.29,9.47,22.58,0.9,7.0,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,75.0,29.29,9.47,22.58,0.9,7.0,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,75.5,29.29,9.47,22.58,0.9,6.9,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,76.0,29.30,9.46,22.58,0.9,6.9,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,76.5,29.30,9.46,22.59,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,77.0,29.30,9.46,22.59,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,77.5,29.30,9.46,22.59,0.9,6.9,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,78.0,29.30,9.46,22.59,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,78.5,29.30,9.46,22.59,0.9,6.9,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,79.0,29.29,9.47,22.58,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,79.5,29.29,9.47,22.58,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,80.0,29.29,9.47,22.58,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,80.5,29.29,9.47,22.58,0.9,6.9,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,81.0,29.29,9.47,22.58,0.9,7.0,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,81.5,29.29,9.47,22.58,0.9,6.9,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,82.0,29.29,9.47,22.58,0.9,7.0,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,82.5,29.30,9.46,22.59,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,83.0,29.30,9.46,22.59,0.9,6.9,7.6,88.0,(9999.0)
"ADM001",1/20/2015,,83.5,29.31,9.46,22.60,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,84.0,29.34,9.43,22.63,0.9,7.0,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,84.5,29.36,9.42,22.64,0.9,7.0,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,85.0,29.37,9.42,22.65,0.9,6.9,7.6,88.1,(9999.0)
"ADM001",1/20/2015,,85.5,29.44,9.39,22.71,0.9,6.9,7.6,87.9,(9999.0)
"ADM001",1/20/2015,,86.0,29.44,9.39,22.71,0.9,6.9,7.5,87.3,(9999.0)
"ADM001",1/20/2015,,86.5,29.43,9.39,22.70,0.9,6.9,7.5,87.5,(9999.0)
"ADM001",1/20/2015,,87.0,29.45,9.38,22.72,0.8,6.9,7.5,87.4,(9999.0)
"ADM001",1/20/2015,,87.5,29.46,9.38,22.72,0.8,6.9,7.5,86.9,(9999.0)
"ADM001",1/20/2015,,88.0,29.47,9.37,22.74,0.9,6.9,7.5,87.2,(9999.0)
"ADM001",1/20/2015,,88.5,29.48,9.37,22.74,0.9,6.9,7.5,86.9,(9999.0)
"ADM001",1/20/2015,,89.0,29.48,9.37,22.74,0.9,6.9,7.5,86.6,(9999.0)
"ADM001",1/20/2015,,89.5,29.48,9.37,22.74,0.9,6.9,7.5,86.6,(9999.0)
"ADM001",1/20/2015,,90.0,29.48,9.37,22.74,0.9,6.9,7.5,86.3,(9999.0)
"ADM001",1/20/2015,,90.5,29.54,9.34,22.79,0.9,6.9,7.5,86.6,(9999.0)
"ADM001",1/20/2015,,91.0,29.57,9.33,22.82,0.9,6.9,7.5,86.7,(9999.0)
"ADM001",1/20/2015,,91.5,29.57,9.33,22.82,0.8,6.9,7.5,86.5,(9999.0)
"ADM001",1/20/2015,,92.0,29.58,9.33,22.83,0.8,6.9,7.5,86.3,(9999.0)
"ADM001",1/20/2015,,92.5,29.58,9.33,22.83,0.8,6.9,7.5,86.4,(9999.0)
"ADM001",1/20/2015,,93.0,29.58,9.33,22.83,0.8,6.9,7.5,86.1,(9999.0)
"ADM001",1/20/2015,,93.5,29.60,9.32,22.85,0.9,6.9,7.5,86.1,(9999.0)
"ADM001",1/20/2015,,94.0,29.60,9.32,22.85,0.8,6.9,7.5,86.3,(9999.0)
"ADM001",1/20/2015,,94.5,29.60,9.32,22.84,0.8,6.9,7.5,86.1,(9999.0)
"ADM001",1/20/2015,,95.0,29.59,9.32,22.84,0.8,6.9,7.5,86.1,(9999.0)
"ADM001",1/20/2015,,95.5,29.62,9.31,22.86,0.8,6.9,7.5,86.0,(9999.0)
"ADM001",1/20/2015,,96.0,29.62,9.31,22.87,0.8,6.9,7.5,86.3,(9999.0)
"ADM001",1/20/2015,,96.5,29.62,9.31,22.86,0.8,6.9,7.5,86.1,(9999.0)
"ADM001",1/20/2015,,97.0,29.63,9.31,22.87,0.8,6.8,7.5,86.2,(9999.0)
"ADM001",1/20/2015,,97.5,29.70,9.28,22.93,0.8,6.9,7.5,86.0,(9999.0)
"ADM001",1/20/2015,,98.0,29.72,9.27,22.95,0.8,6.8,7.5,85.5,(9999.0)
"ADM001",1/20/2015,,98.5,29.75,9.26,22.97,0.8,6.8,7.4,85.2,(9999.0)
"ADM001",1/20/2015,,99.0,29.75,9.26,22.97,0.8,6.8,7.4,85.1,(9999.0)
"ADM001",1/20/2015,,99.5,29.75,9.26,22.97,0.8,6.8,7.4,85.1,(9999.0)
"ADM001",1/20/2015,,100.0,29.74,9.26,22.97,0.9,6.8,7.5,85.0,(9999.0)
"ADM001",1/20/2015,,100.5,29.74,9.27,22.96,0.8,6.8,7.4,85.2,(9999.0)
"ADM001",1/20/2015,,101.0,29.74,9.27,22.96,0.8,6.8,7.4,84.9,(9999.0)
"ADM001",1/20/2015,,101.5,29.75,9.26,22.97,0.9,6.8,7.4,85.1,(9999.0)
"ADM001",1/20/2015,,102.0,29.77,9.25,22.99,0.9,6.8,7.4,85.3,(9999.0)
"ADM001",1/20/2015,,102.5,29.79,9.25,23.01,0.8,6.8,7.4,85.3,(9999.0)
"ADM001",1/20/2015,,103.0,29.80,9.25,23.01,0.8,6.8,7.4,85.0,(9999.0)
"ADM001",1/20/2015,,103.5,29.80,9.25,23.01,0.8,6.8,7.4,85.0,(9999.0)
"ADM001",1/20/2015,,104.0,29.81,9.24,23.02,0.8,6.8,7.4,85.0,(9999.0)
"ADM001",1/20/2015,,104.5,29.81,9.24,23.02,0.8,6.8,7.4,84.7,(9999.0)
"ADM001",1/20/2015,,105.0,29.84,9.23,23.04,0.8,6.8,7.4,84.8,(9999.0)
"ADM001",1/20/2015,,105.5,29.86,9.23,23.06,0.8,6.8,7.4,84.8,(9999.0)
"ADM001",1/20/2015,,106.0,29.86,9.23,23.06,0.8,6.8,7.4,84.9,(9999.0)
"ADM001",1/20/2015,,106.5,29.85,9.23,23.05,0.8,6.8,7.4,84.4,(9999.0)
"ADM001",1/20/2015,,107.0,29.85,9.23,23.05,0.8,6.8,7.4,84.8,(9999.0)
"ADM001",1/20/2015,,107.5,29.87,9.22,23.07,0.8,6.8,7.4,84.9,(9999.0)
"ADM001",1/20/2015,,108.0,29.88,9.22,23.08,0.8,6.8,7.4,84.9,(9999.0)
"ADM001",1/20/2015,,108.5,29.89,9.21,23.09,0.8,6.8,7.4,84.9,(9999.0)
"ADM001",1/20/2015,,109.0,29.90,9.21,23.10,0.9,6.8,7.4,84.7,(9999.0)
"ADM001",1/20/2015,,109.5,29.91,9.21,23.11,0.9,6.8,7.4,84.8,(9999.0)
"ADM001",1/20/2015,,110.0,29.95,9.20,23.14,0.9,6.8,7.4,85.0,(9999.0)
"ADM001",1/20/2015,,110.5,29.97,9.19,23.15,0.8,6.8,7.4,84.8,(9999.0)
"ADM001",1/20/2015,,111.0,29.96,9.19,23.15,0.8,6.8,7.4,84.8,(9999.0)
"ADM001",1/20/2015,,111.5,29.96,9.19,23.14,0.8,6.8,7.4,84.7,(9999.0)
"ADM001",1/20/2015,,112.0,29.97,9.19,23.15,0.8,6.8,7.4,84.9,(9999.0)
"ADM001",1/20/2015,,112.5,29.95,9.20,23.14,0.8,6.8,7.4,84.5,(9999.0)
"ADM001",1/20/2015,,113.0,30.01,9.18,23.18,0.8,6.8,7.4,84.5,(9999.0)
"ADM001",1/20/2015,,113.5,30.03,9.17,23.20,0.8,6.8,7.4,84.5,(9999.0)
"ADM001",1/20/2015,,114.0,30.05,9.17,23.22,0.8,6.7,7.4,84.1,(9999.0)
"ADM001",1/20/2015,,114.5,30.07,9.16,23.24,0.8,6.7,7.3,84.1,(9999.0)
"ADM001",1/20/2015,,115.0,30.08,9.16,23.24,0.8,6.7,7.3,84.0,(9999.0)
"ADM001",1/20/2015,,115.5,30.08,9.15,23.25,0.8,6.7,7.3,84.3,(9999.0)
"ADM001",1/20/2015,,116.0,30.13,9.14,23.29,0.8,6.7,7.3,83.8,(9999.0)
"ADM001",1/20/2015,,116.5,30.15,9.13,23.31,0.8,6.7,7.3,83.8,(9999.0)
"ADM001",1/20/2015,,117.0,30.15,9.13,23.30,0.8,6.7,7.3,83.4,(9999.0)
"ADM001",1/20/2015,,117.5,30.15,9.13,23.31,0.8,6.7,7.3,83.3,(9999.0)
"ADM001",1/20/2015,,118.0,30.16,9.13,23.31,0.8,6.7,7.3,83.2,(9999.0)
"ADM001",1/20/2015,,118.5,30.16,9.13,23.31,0.8,6.7,7.3,83.0,(9999.0)
"ADM001",1/20/2015,,119.0,30.16,9.13,23.31,0.8,6.7,7.3,83.1,(9999.0)
"ADM001",1/20/2015,,119.5,30.17,9.13,23.32,0.8,6.7,7.3,83.1,(9999.0)
"ADM001",1/20/2015,,120.0,30.17,9.13,23.32,0.8,6.7,7.3,82.7,(9999.0)
"ADM001",1/20/2015,,120.5,30.17,9.13,23.32,0.8,6.7,7.3,82.6,(9999.0)
"ADM001",1/20/2015,,121.0,30.17,9.13,23.32,0.8,6.7,7.3,80.7,(9999.0)
