"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"ADM003",1/20/2015,,56.0,29.21,9.59,22.50,0.8,6.8,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,56.5,29.21,9.59,22.50,0.9,6.8,7.4,89.2,(9999.0)
"ADM003",1/20/2015,,57.0,29.21,9.59,22.50,0.9,6.8,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,57.5,29.21,9.60,22.50,0.9,6.9,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,58.0,29.21,9.60,22.50,0.9,6.8,7.5,89.6,(9999.0)
"ADM003",1/20/2015,,58.5,29.21,9.60,22.50,0.8,6.8,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,59.0,29.21,9.59,22.50,0.8,6.8,7.5,89.2,(9999.0)
"ADM003",1/20/2015,,59.5,29.21,9.59,22.50,0.9,6.8,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,60.0,29.21,9.60,22.50,0.8,6.8,7.5,89.5,(9999.0)
"ADM003",1/20/2015,,60.5,29.21,9.61,22.50,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,61.0,29.21,9.61,22.49,0.9,6.8,7.5,89.6,(9999.0)
"ADM003",1/20/2015,,61.5,29.21,9.61,22.49,0.8,6.8,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,62.0,29.21,9.61,22.49,0.8,6.8,7.5,89.6,(9999.0)
"ADM003",1/20/2015,,62.5,29.21,9.61,22.49,0.9,6.8,7.4,89.4,(9999.0)
"ADM003",1/20/2015,,63.0,29.21,9.61,22.49,0.9,6.8,7.5,89.5,(9999.0)
"ADM003",1/20/2015,,63.5,29.21,9.61,22.49,0.9,6.8,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,64.0,29.21,9.60,22.50,0.9,6.8,7.5,89.5,(9999.0)
"ADM003",1/20/2015,,64.5,29.21,9.60,22.50,0.9,6.8,7.5,89.5,(9999.0)
"ADM003",1/20/2015,,65.0,29.21,9.61,22.49,0.8,6.8,7.4,89.3,(9999.0)
"ADM003",1/20/2015,,65.5,29.21,9.60,22.50,0.8,6.8,7.5,89.6,(9999.0)
"ADM003",1/20/2015,,66.0,29.21,9.60,22.50,0.9,6.9,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,66.5,29.21,9.60,22.50,0.9,6.8,7.5,89.5,(9999.0)
"ADM003",1/20/2015,,67.0,29.21,9.59,22.50,0.9,6.8,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,67.5,29.21,9.59,22.50,0.9,6.9,7.5,89.5,(9999.0)
"ADM003",1/20/2015,,68.0,29.22,9.59,22.50,0.9,6.9,7.5,89.2,(9999.0)
"ADM003",1/20/2015,,68.5,29.22,9.59,22.50,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,69.0,29.22,9.59,22.51,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,69.5,29.22,9.59,22.51,0.9,6.8,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,70.0,29.22,9.59,22.51,0.9,6.9,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,70.5,29.22,9.58,22.51,0.9,6.9,7.5,89.6,(9999.0)
"ADM003",1/20/2015,,71.0,29.22,9.58,22.51,0.9,6.9,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,71.5,29.22,9.58,22.51,0.9,6.8,7.5,89.6,(9999.0)
"ADM003",1/20/2015,,72.0,29.22,9.58,22.51,0.8,6.8,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,72.5,29.22,9.58,22.51,0.9,6.8,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,73.0,29.22,9.58,22.51,0.9,6.9,7.5,89.2,(9999.0)
"ADM003",1/20/2015,,73.5,29.22,9.58,22.51,0.9,6.9,7.5,89.2,(9999.0)
"ADM003",1/20/2015,,74.0,29.22,9.58,22.51,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,74.5,29.22,9.58,22.51,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,75.0,29.22,9.58,22.51,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,75.5,29.22,9.58,22.51,0.8,6.9,7.5,88.7,(9999.0)
"ADM003",1/20/2015,,76.0,29.22,9.58,22.51,0.9,6.8,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,76.5,29.22,9.58,22.51,0.9,6.8,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,77.0,29.22,9.58,22.51,0.8,6.9,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,77.5,29.22,9.58,22.51,0.8,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,78.0,29.23,9.56,22.52,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,78.5,29.23,9.56,22.52,0.9,6.9,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,79.0,29.23,9.56,22.52,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,79.5,29.23,9.56,22.52,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,80.0,29.23,9.56,22.52,0.8,6.9,7.5,89.4,(9999.0)
"ADM003",1/20/2015,,80.5,29.23,9.56,22.52,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,81.0,29.23,9.55,22.52,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,81.5,29.23,9.55,22.52,0.9,6.9,7.5,89.0,(9999.0)
"ADM003",1/20/2015,,82.0,29.23,9.55,22.52,0.9,6.9,7.5,88.8,(9999.0)
"ADM003",1/20/2015,,82.5,29.23,9.55,22.52,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,83.0,29.24,9.55,22.53,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,83.5,29.23,9.55,22.52,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,84.0,29.23,9.56,22.52,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,84.5,29.24,9.55,22.53,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,85.0,29.24,9.55,22.53,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,85.5,29.24,9.54,22.53,0.9,6.9,7.5,89.3,(9999.0)
"ADM003",1/20/2015,,86.0,29.25,9.54,22.54,0.9,6.9,7.5,89.1,(9999.0)
"ADM003",1/20/2015,,86.5,29.25,9.53,22.54,0.9,6.9,7.5,89.0,(9999.0)
