"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GRG002",1/21/2015,,46.0,29.51,8.70,22.87,0.8,6.9,7.6,84.1,(9999.0)
"GRG002",1/21/2015,,46.5,29.52,8.70,22.87,0.8,6.9,7.6,84.0,(9999.0)
"GRG002",1/21/2015,,47.0,29.52,8.70,22.87,0.8,7.0,7.6,83.6,(9999.0)
"GRG002",1/21/2015,,47.5,29.52,8.70,22.88,0.8,7.0,7.6,83.6,(9999.0)
"GRG002",1/21/2015,,48.0,29.52,8.70,22.88,0.8,6.9,7.6,83.4,(9999.0)
"GRG002",1/21/2015,,48.5,29.52,8.70,22.88,0.8,6.9,7.6,83.6,(9999.0)
"GRG002",1/21/2015,,49.0,29.52,8.70,22.88,0.8,6.9,7.6,83.9,(9999.0)
"GRG002",1/21/2015,,49.5,29.52,8.70,22.88,0.7,6.9,7.6,83.7,(9999.0)
"GRG002",1/21/2015,,50.0,29.52,8.70,22.88,0.7,7.0,7.6,83.5,(9999.0)
"GRG002",1/21/2015,,50.5,29.52,8.70,22.88,0.8,6.9,7.6,83.3,(9999.0)
"GRG002",1/21/2015,,51.0,29.52,8.70,22.88,0.8,6.9,7.6,83.4,(9999.0)
"GRG002",1/21/2015,,51.5,29.53,8.70,22.88,0.8,6.9,7.6,83.5,(9999.0)
"GRG002",1/21/2015,,52.0,29.53,8.70,22.88,0.8,7.0,7.6,83.5,(9999.0)
"GRG002",1/21/2015,,52.5,29.53,8.70,22.88,0.8,6.9,7.6,83.3,(9999.0)
"GRG002",1/21/2015,,53.0,29.54,8.70,22.89,0.8,6.9,7.6,83.2,(9999.0)
"GRG002",1/21/2015,,53.5,29.54,8.70,22.89,0.8,6.9,7.6,84.1,(9999.0)
"GRG002",1/21/2015,,54.0,29.54,8.70,22.89,0.8,6.9,7.6,84.3,(9999.0)
"GRG002",1/21/2015,,54.5,29.54,8.70,22.89,0.7,6.9,7.6,83.9,(9999.0)
"GRG002",1/21/2015,,55.0,29.54,8.70,22.89,0.8,6.9,7.6,84.3,(9999.0)
"GRG002",1/21/2015,,55.5,29.54,8.70,22.89,0.8,6.9,7.5,83.9,(9999.0)
"GRG002",1/21/2015,,56.0,29.54,8.70,22.89,0.8,6.9,7.5,83.3,(9999.0)
"GRG002",1/21/2015,,56.5,29.54,8.70,22.89,0.8,6.9,7.5,83.1,(9999.0)
"GRG002",1/21/2015,,57.0,29.54,8.70,22.89,0.8,6.9,7.6,82.8,(9999.0)
"GRG002",1/21/2015,,57.5,29.54,8.70,22.89,0.7,6.9,7.6,83.1,(9999.0)
"GRG002",1/21/2015,,58.0,29.54,8.70,22.89,0.8,6.9,7.6,82.8,(9999.0)
"GRG002",1/21/2015,,58.5,29.54,8.70,22.89,0.8,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,59.0,29.54,8.70,22.89,0.8,6.9,7.6,83.1,(9999.0)
"GRG002",1/21/2015,,59.5,29.54,8.70,22.89,0.8,6.9,7.5,83.3,(9999.0)
"GRG002",1/21/2015,,60.0,29.54,8.70,22.89,0.8,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,60.5,29.54,8.70,22.89,0.8,6.9,7.5,83.3,(9999.0)
"GRG002",1/21/2015,,61.0,29.54,8.70,22.89,0.7,6.9,7.6,83.3,(9999.0)
"GRG002",1/21/2015,,61.5,29.54,8.70,22.89,0.7,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,62.0,29.54,8.70,22.89,0.8,6.9,7.5,82.9,(9999.0)
"GRG002",1/21/2015,,62.5,29.54,8.70,22.89,0.8,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,63.0,29.54,8.70,22.89,0.7,6.9,7.6,82.8,(9999.0)
"GRG002",1/21/2015,,63.5,29.54,8.70,22.89,0.8,6.9,7.6,82.6,(9999.0)
"GRG002",1/21/2015,,64.0,29.54,8.70,22.89,0.8,6.9,7.6,82.9,(9999.0)
"GRG002",1/21/2015,,64.5,29.53,8.70,22.88,0.8,7.0,7.6,83.1,(9999.0)
"GRG002",1/21/2015,,65.0,29.53,8.70,22.88,0.8,6.9,7.6,83.1,(9999.0)
"GRG002",1/21/2015,,65.5,29.53,8.70,22.88,0.8,6.9,7.6,82.9,(9999.0)
"GRG002",1/21/2015,,66.0,29.53,8.70,22.88,0.8,6.9,7.5,83.0,(9999.0)
"GRG002",1/21/2015,,66.5,29.53,8.70,22.88,0.8,6.9,7.5,83.0,(9999.0)
"GRG002",1/21/2015,,67.0,29.53,8.70,22.88,0.7,6.9,7.6,82.9,(9999.0)
"GRG002",1/21/2015,,67.5,29.53,8.70,22.88,0.7,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,68.0,29.53,8.70,22.88,0.7,6.9,7.6,82.8,(9999.0)
"GRG002",1/21/2015,,68.5,29.53,8.70,22.88,0.7,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,69.0,29.53,8.70,22.88,0.7,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,69.5,29.53,8.70,22.88,0.7,6.9,7.6,82.8,(9999.0)
"GRG002",1/21/2015,,70.0,29.53,8.70,22.88,0.7,6.9,7.6,83.0,(9999.0)
"GRG002",1/21/2015,,70.5,29.53,8.70,22.88,0.8,6.9,7.6,82.8,(9999.0)
"GRG002",1/21/2015,,71.0,29.54,8.70,22.89,0.8,6.9,7.6,82.7,(9999.0)
"GRG002",1/21/2015,,71.5,29.54,8.70,22.89,0.7,6.9,7.6,82.8,(9999.0)
"GRG002",1/21/2015,,72.0,29.55,8.71,22.89,0.7,6.9,7.6,82.5,(9999.0)
"GRG002",1/21/2015,,72.5,29.55,8.71,22.90,0.7,6.9,7.5,82.5,(9999.0)
"GRG002",1/21/2015,,73.0,29.55,8.71,22.90,0.7,6.9,7.5,82.2,(9999.0)
"GRG002",1/21/2015,,73.5,29.56,8.71,22.90,0.7,6.9,7.6,82.2,(9999.0)
"GRG002",1/21/2015,,74.0,29.60,8.71,22.94,0.7,6.9,7.5,81.9,(9999.0)
"GRG002",1/21/2015,,74.5,29.61,8.72,22.94,0.7,6.9,7.5,81.5,(9999.0)
"GRG002",1/21/2015,,75.0,29.62,8.72,22.95,0.7,6.9,7.5,80.9,(9999.0)
"GRG002",1/21/2015,,75.5,29.63,8.72,22.95,0.7,6.9,7.5,80.4,(9999.0)
"GRG002",1/21/2015,,76.0,29.63,8.72,22.95,0.7,6.9,7.5,80.5,(9999.0)
"GRG002",1/21/2015,,76.5,29.63,8.72,22.95,0.7,6.9,7.5,80.3,(9999.0)
"GRG002",1/21/2015,,77.0,29.62,8.72,22.95,0.7,6.9,7.5,80.4,(9999.0)
"GRG002",1/21/2015,,77.5,29.62,8.72,22.95,0.7,6.9,7.5,80.8,(9999.0)
"GRG002",1/21/2015,,78.0,29.62,8.72,22.95,0.8,6.9,7.5,81.0,(9999.0)
"GRG002",1/21/2015,,78.5,29.62,8.72,22.95,0.8,6.9,7.5,80.7,(9999.0)
"GRG002",1/21/2015,,79.0,29.63,8.72,22.96,0.8,6.9,7.5,80.3,(9999.0)
"GRG002",1/21/2015,,79.5,29.63,8.72,22.96,0.7,6.9,7.5,80.0,(9999.0)
"GRG002",1/21/2015,,80.0,29.64,8.72,22.96,0.7,6.9,7.5,79.7,(9999.0)
"GRG002",1/21/2015,,80.5,29.64,8.72,22.96,0.7,6.9,7.5,79.7,(9999.0)
"GRG002",1/21/2015,,81.0,29.64,8.72,22.96,0.7,6.9,7.5,79.3,(9999.0)
"GRG002",1/21/2015,,81.5,29.64,8.72,22.97,0.7,6.9,7.5,79.5,(9999.0)
"GRG002",1/21/2015,,82.0,29.64,8.72,22.97,0.7,6.9,7.5,79.2,(9999.0)
"GRG002",1/21/2015,,82.5,29.64,8.72,22.97,0.7,6.9,7.5,79.3,(9999.0)
"GRG002",1/21/2015,,83.0,29.64,8.72,22.97,0.7,6.9,7.5,79.2,(9999.0)
"GRG002",1/21/2015,,83.5,29.65,8.72,22.97,0.7,6.9,7.5,79.3,(9999.0)
"GRG002",1/21/2015,,84.0,29.65,8.72,22.97,0.7,6.9,7.5,79.2,(9999.0)
"GRG002",1/21/2015,,84.5,29.65,8.72,22.97,0.7,6.9,7.5,79.2,(9999.0)
"GRG002",1/21/2015,,85.0,29.65,8.72,22.97,0.7,6.9,7.5,79.3,(9999.0)
"GRG002",1/21/2015,,85.5,29.65,8.72,22.97,0.7,6.9,7.5,79.0,(9999.0)
"GRG002",1/21/2015,,86.0,29.65,8.72,22.97,0.7,6.9,7.5,78.9,(9999.0)
"GRG002",1/21/2015,,86.5,29.65,8.72,22.97,0.7,6.9,7.5,78.8,(9999.0)
"GRG002",1/21/2015,,87.0,29.65,8.72,22.97,0.7,6.9,7.5,79.1,(9999.0)
"GRG002",1/21/2015,,87.5,29.65,8.72,22.98,0.7,6.9,7.5,79.0,(9999.0)
"GRG002",1/21/2015,,88.0,29.65,8.72,22.98,0.8,6.9,7.5,79.2,(9999.0)
"GRG002",1/21/2015,,88.5,29.65,8.72,22.97,0.8,6.9,7.5,79.1,(9999.0)
"GRG002",1/21/2015,,89.0,29.65,8.72,22.97,0.8,6.9,7.5,79.1,(9999.0)
"GRG002",1/21/2015,,89.5,29.65,8.72,22.97,0.7,6.9,7.5,79.3,(9999.0)
"GRG002",1/21/2015,,90.0,29.65,8.72,22.97,0.7,6.9,7.5,79.2,(9999.0)
"GRG002",1/21/2015,,90.5,29.65,8.72,22.97,0.8,6.9,7.5,79.0,(9999.0)
"GRG002",1/21/2015,,91.0,29.65,8.72,22.97,0.8,6.9,7.5,79.1,(9999.0)
"GRG002",1/21/2015,,91.5,29.65,8.72,22.97,0.7,6.9,7.5,79.6,(9999.0)
"GRG002",1/21/2015,,92.0,29.65,8.72,22.97,0.7,6.9,7.5,79.8,(9999.0)
"GRG002",1/21/2015,,92.5,29.64,8.72,22.97,0.7,6.9,7.5,79.6,(9999.0)
